Candidate_ID,Soft_Drinks_perc,Fresh_Food_perc,Car_Care_perc,Non_Foods_perc,Hot_Coffee_and_Tea_perc,RECENCY,FREQUENCY,AOV,MONETARY,ABS,UNIQUE_CITIES_VISITED,UNIQUE_STATIONS_VISITED,UNIQUE_PRODUCTS,Days_bw_trx
1137,0.07049370416369602,0.17912363198790093,0.6469826277011068,0.06248621000488584,0.040913826142410396,168,7,30.31,247.84,8.94,4,14,13,24.0
1138,0.24779787883728918,0.12093063334982176,0.42284359785282194,0.027611147494216132,0.1808167424658507,54,9,53.62,561.3,3.62,5,10,20,6.0
1139,0.06811263705341722,0.04380614978438054,0.2955131774026195,0.23138988558322598,0.36117815017635674,178,14,54.88,776.67,8.6,6,9,17,12.7
1140,0.06201532576846586,0.09950918873989577,0.08708737524977339,0.6934965137455615,0.057891596496303446,297,17,67.69,1021.56,3.9,9,7,20,17.5
1141,0.07978700331318522,0.10000372797846321,0.18992656486539658,0.06642109451998755,0.5638616093229674,301,10,61.87,692.43,3.3,8,6,18,30.1
1142,0.05043249768614387,0.3693368169462238,0.017838016880339237,0.17453573307951753,0.38785693540777566,359,11,45.73,445.41,5.59,4,12,23,32.6
1143,0.02231295003167174,0.41677897315684803,0.07280866683364336,0.351734537222158,0.13636487275567893,106,9,32.33,263.85,6.43,4,8,24,11.8
1144,0.30353178618611243,0.17642032481263875,0.3061367590252846,0.08255990707845648,0.1313512228975079,137,13,56.49,656.05,6.82,2,8,27,10.5
1145,0.043524477458520616,0.21646254181756752,0.6250274491518908,0.06001294544136032,0.05497258613066059,190,11,66.66,737.67,3.08,8,7,12,17.3
1146,0.2509304153232603,0.05344288093001939,0.024992385860080735,0.04441799847493899,0.6262163194117004,128,15,61.33,854.36,5.87,9,12,15,8.5
1147,0.33601489591830086,0.08523317007440154,0.20800340820260724,0.15028452195515213,0.22046400384953843,342,9,66.27,513.9,3.63,2,8,11,38.0
1148,0.37076156457134574,0.32005468561903516,0.0999356726800436,0.012851960767010824,0.1963961163625647,47,15,46.82,689.17,2.02,6,9,13,3.1
1149,0.2259969547886208,0.08594592390790577,0.18214236552509766,0.48769485738088647,0.018219898397489404,5,13,43.0,642.62,3.14,4,8,22,0.4
1150,0.10137596285246704,0.09662343078086173,0.33677299418501705,0.3652649622770231,0.09996264990463115,257,10,38.95,400.46,3.5,6,12,26,25.7
1151,0.047146297624351324,0.2705537629980465,0.019115105005432568,0.2562122663201658,0.4069725680520037,300,13,49.16,735.82,6.04,3,10,13,23.1
1152,0.16149690987073742,0.3332796913985163,0.18818452578759454,0.19269066244300287,0.12434821050014898,150,8,48.82,343.06,7.3,4,8,20,18.8
1153,0.15469173876948172,0.29641118905022296,0.30442237432448577,0.02069410156705435,0.2237805962887551,294,12,53.1,552.32,2.05,5,10,23,24.5
1154,0.30096874597431067,0.06560071239890723,0.01567705354323897,0.07021425885965826,0.5475392292238848,243,11,48.06,544.65,5.7,7,6,24,22.1
1155,0.2587282889510611,0.3293798626456817,0.07668978729039927,0.32784316551188997,0.00735889560096808,275,21,48.0,993.12,2.65,2,6,17,13.1
1156,0.13021051660063523,0.27273036634231346,0.04370732618561012,0.47920785856951686,0.0741439323019244,208,16,38.35,652.91,6.26,8,6,24,13.0
1157,0.4042612002609971,0.19881832159674853,0.3468907994019865,0.043501922029829214,0.006527756710438629,115,10,64.12,716.81,3.75,4,8,15,11.5
1158,0.200145324224026,0.026168702270815348,0.14266886670901194,0.6112337807168967,0.019783326079250013,195,16,51.15,900.63,2.9,5,11,23,12.2
1159,0.03883342548543106,0.1370319542746747,0.4241453731394196,0.31190177656294155,0.08808747053753305,343,12,47.38,669.19,6.6,7,11,22,28.6
1160,0.17544923457192796,0.016146014220301687,0.4196190613378824,0.3689969489120799,0.019788740957808117,170,15,38.79,558.15,3.83,3,6,18,11.3
1161,0.12077685822579329,0.035818102737556715,0.10761319707901965,0.5744660156066556,0.16132582635097478,82,14,30.02,370.94,4.37,1,6,15,5.9
1162,0.01535684967176467,0.06950657610058478,0.661011561122875,0.16483358207435256,0.08929143103042311,154,10,69.62,710.37,1.0,2,4,26,15.4
1163,0.02765857786359286,0.6500469985561881,0.2610760856805442,0.050188696876396606,0.011029641023278377,141,14,58.32,689.35,6.89,5,12,16,10.1
1164,0.013295648965943086,0.029255167589657925,0.19828340064664088,0.6025486478386121,0.15661713495914595,314,12,25.64,281.71,6.64,4,7,22,26.2
1165,0.35723204880490766,0.11393100752210145,0.23794121404845403,0.25401459653257846,0.036881133091958285,146,7,61.45,379.87,5.01,4,10,23,20.9
1166,0.16299693689366007,0.36883787132492174,0.026664951007796575,0.16318152005053244,0.2783187207230891,323,10,63.84,611.96,1.94,5,5,22,32.3
1167,0.5538720184330117,0.06387979176642951,0.1680837352430906,0.05616454429731472,0.15799991026015356,122,15,51.87,657.0,7.42,6,7,19,8.1
1168,0.16356449548798088,0.3934677204888421,0.095661586480472,0.1675803726635704,0.17972582487913466,252,14,73.97,841.67,3.67,2,10,9,18.0
1169,0.18764982451098183,0.0541350809301415,0.034120591737491456,0.005839759173811547,0.7182547436475737,343,9,53.25,509.32,4.09,8,5,20,38.1
1170,0.09207322382713903,0.0810924322382697,0.4545285767034809,0.13161655367026362,0.24068921356084663,311,6,28.75,180.09,9.62,7,8,18,51.8
1171,0.022698007722653502,0.41116083727615144,0.24416176403369436,0.2551476024595251,0.06683178850797558,89,14,55.48,841.42,3.59,3,7,21,6.4
1172,0.5737642531831355,0.062023979928720135,0.00345629682823781,0.008055474137700063,0.35269999592220647,58,6,53.67,342.7,6.48,4,8,30,9.7
1173,0.19227861462974083,0.23092728151110578,0.002370244053367336,0.17382440900605117,0.40059945079973475,63,12,40.95,415.59,6.12,5,4,20,5.2
1174,0.12353193654089037,0.27840028269744743,0.056055294314863356,0.35442862647895806,0.1875838599678408,347,10,58.6,537.06,5.78,2,8,23,34.7
1175,0.06221150304890166,0.0710014881757655,0.25993483322307226,0.46564949539700334,0.14120268015525725,308,14,24.99,297.96,5.56,5,10,14,22.0
1176,0.06376199054209652,0.4305042078853586,0.2361001130834489,0.12682836410885553,0.1428053243802404,280,11,64.86,811.32,5.75,8,7,25,25.5
1177,0.02948411565454632,0.12719348057206922,0.0573380659961745,0.7015524800057733,0.08443185777143682,72,9,36.83,364.19,5.54,2,10,15,8.0
1178,0.107323757051815,0.13459547832067886,0.40102334552772323,0.2602861318181135,0.09677128728166931,9,11,35.23,341.22,4.9,4,9,23,0.8
1179,0.34598340659007565,0.24072260432615475,0.1849482445670169,0.05826283425194794,0.17008291026480502,94,8,48.29,361.82,8.02,2,6,24,11.8
1180,0.04054900298828998,0.35403888453224225,0.05872459016445122,0.43723193238155,0.10945558993346631,339,10,56.49,670.39,2.37,5,9,28,33.9
1181,0.40006890345068974,0.3137215512409321,0.05551658421206692,0.1888554106610624,0.0418375504352488,336,10,52.46,544.35,7.04,5,12,30,33.6
1182,0.27856797621507234,0.1691219403812194,0.42982644914413703,0.07113214569501237,0.051351488564558734,152,9,38.86,391.87,6.64,3,6,18,16.9
1183,0.09239455769903548,0.46276219745794833,0.21960023520180824,0.09619315279065602,0.12904985685055198,356,16,42.41,614.64,6.4,7,10,22,22.2
1184,0.013379501563158636,0.6344888065810143,0.16696862923363817,0.05110771106771457,0.13405535155447443,40,9,33.0,262.59,7.23,4,8,20,4.4
1185,0.0231418031619001,0.6739031313434165,0.03834162135272143,0.20840373437210472,0.05620970976985705,359,16,46.63,830.81,4.81,5,14,20,22.4
1186,0.17891765247449384,0.21224304428367544,0.1583674941972784,0.13489470901989384,0.3155771000246584,62,11,66.13,781.46,1.26,3,10,26,5.6
1187,0.014400917399652657,0.070666974208155,0.05018976596022457,0.7779927984776184,0.08674954395434929,254,5,49.94,267.75,4.86,6,9,29,50.8
1188,0.3978892210310914,0.348193958520324,0.07190059375645959,0.08238540618479484,0.09963082050733016,69,6,62.89,385.29,3.02,4,9,22,11.5
1189,0.0840335482943214,0.04236985338233905,0.0031495434602014723,0.3356640868097134,0.5347829680534246,245,14,71.83,1031.21,3.54,5,8,25,17.5
1190,0.11221818103711244,0.11097167461082573,0.0019111513935955924,0.3061830759348879,0.4687159170235783,365,9,41.18,405.56,2.52,4,7,21,40.6
1191,0.05471865071684156,0.06004070931785385,0.5387917791277902,0.33060726594214745,0.015841594895367173,170,9,47.2,385.73,4.05,4,15,18,18.9
1192,0.19730870943883166,0.07482722801077675,0.09315806264089989,0.29738977931346494,0.33731622059602695,178,12,82.57,932.46,3.81,7,11,20,14.8
1193,0.08366751227141912,0.48103700483412076,0.08534195331271373,0.2417478139905563,0.10820571559118991,189,11,71.67,905.5,1.0,2,6,24,17.2
1194,0.2461410867704391,0.2575034885082854,0.009883210787509956,0.297828423186236,0.1886437907475296,260,10,24.91,230.09,6.4,5,13,25,26.0
1195,0.2765527352982867,0.03958506119391347,0.28863535679076235,0.3349898531147258,0.06023699360231175,72,9,55.81,511.57,9.44,2,10,18,8.0
1196,0.622801332042123,0.010471395968686173,0.03325145983242966,0.15790888054882118,0.17556693160793996,17,9,50.01,486.56,6.21,2,14,24,1.9
1197,0.23119819026856459,0.0038191793880741967,0.7203518463992055,0.010178535613192848,0.03445224833096286,341,10,62.4,748.74,4.59,5,9,21,34.1
1198,0.0022159520217256757,0.1313669110687158,0.4226931112510799,0.1721520981414546,0.27157192751702397,57,5,38.83,189.1,4.89,4,12,23,11.4
1199,0.006145219719301228,0.3589270484969895,0.2828403060008917,0.3176373113391388,0.034450114443678896,218,10,37.41,363.3,4.16,2,7,16,21.8
1200,0.2794239355172199,0.169489210917809,0.35099118979909444,0.1608995485331774,0.03919611523269928,107,12,39.86,543.85,5.18,3,10,14,8.9
1201,0.23673856658984346,0.04287012141193389,0.46647675994669235,0.2151632701618087,0.038751281889721545,304,14,41.42,650.76,4.93,3,8,25,21.7
1202,0.6114251595058656,0.13622273642766242,0.014113636915999463,0.18379999045712292,0.05443847669334941,173,12,62.23,815.78,3.32,3,4,25,14.4
1203,0.1916431365348051,0.20043542003382722,0.4544513950236783,0.08203220180765852,0.07143784660003086,219,13,32.28,413.49,8.37,4,6,22,16.8
1204,0.4351426135016773,0.04415953839159426,0.24601417531524158,0.24555641987872392,0.029127252912763055,247,9,40.66,340.18,2.03,5,7,17,27.4
1205,0.11768652398165345,0.41730835324646864,0.4216020617610512,0.022724618627502302,0.020678442383324537,218,9,23.16,217.55,6.44,8,7,23,24.2
1206,0.07814335958659728,0.532719146164636,0.0353855512094482,0.32640369281482123,0.02734825022449723,31,11,65.11,823.95,4.8,3,6,24,2.8
1207,0.2292331600857422,0.10339380161380318,0.3653843655828019,0.06252309721669563,0.2394655755009571,47,7,69.07,557.67,8.8,8,7,19,6.7
1208,0.046838814657809764,0.21793752343206205,0.360550233132295,0.023629697133937082,0.3510437316438962,134,11,45.09,418.35,5.68,1,7,21,12.2
1209,0.30267852088572134,0.04570192356468838,0.18752440689840003,0.05895795208805289,0.40513719656313746,108,18,45.53,796.07,4.28,4,11,27,6.0
1210,0.2130463730558443,0.016748499323530935,0.10566903629131216,0.2524325948724384,0.41210349645687416,72,5,56.8,279.98,4.5,7,10,27,14.4
1211,0.10480054796503646,0.43652633713549216,0.11158486835557586,0.07289512475303472,0.2741931217908607,327,9,72.12,773.05,5.08,3,10,17,36.3
1212,0.12019294823450097,0.1129843459269592,0.11926342951477853,0.33196135444798247,0.3155979218757789,108,9,56.13,541.13,2.71,2,12,18,12.0
1213,0.189830892594259,0.14894300201756386,0.2487676115352058,0.31243766536098583,0.10002082849198556,309,8,39.54,304.56,3.47,3,5,14,38.6
1214,0.5198727243750316,0.21933847226854153,0.13379195021973359,0.037178302603695854,0.08981855053299724,272,16,25.72,333.48,1.43,7,5,24,17.0
1215,0.6603910373847114,0.08062285840430976,0.04096767255906033,0.1367609723646852,0.08125745928723357,171,7,33.27,239.0,3.15,4,6,27,24.4
1216,0.014580285663617309,0.15899165993030415,0.3199808654304793,0.32683244906501135,0.1796147399105879,116,6,51.1,257.05,5.19,3,9,23,19.3
1217,0.11831096058872018,0.6718842203149131,0.09453151292302532,0.05960229177900381,0.055671014394337776,329,7,40.17,318.81,5.6,7,6,24,47.0
1218,0.17364950277868213,0.4043283189895115,0.065440944411342,0.3505163372025518,0.006064896617912557,74,10,52.92,582.7,1.04,4,6,19,7.4
1219,0.1546300278759945,0.4259622480454695,0.11780414741689095,0.23626772808523533,0.06533584857640963,256,15,41.71,615.71,4.73,2,11,19,17.1
1220,0.24114012123194892,0.009557341918455746,0.3407158954996639,0.03931701511899788,0.36926962623093357,81,13,34.13,431.1,6.13,4,11,28,6.2
1221,0.09448107766569243,0.27878117724209506,0.08357893432742555,0.5137277784115808,0.029431032353206026,268,8,32.34,299.88,4.67,5,7,17,33.5
1222,0.048461422500993195,0.16740632325682783,0.02106819930249373,0.05375588253925226,0.7093081724004331,128,8,73.44,537.77,3.73,6,17,21,16.0
1223,0.47523850746943275,0.059814271586426555,0.32537434597035036,0.0997375447748934,0.03983533019889704,326,7,63.33,398.84,4.18,6,11,19,46.6
1224,0.14723441261782402,0.13066255794457732,0.5492518432437685,0.03740980378329108,0.13544138241053916,235,11,75.96,982.32,3.92,2,11,20,21.4
1225,0.00572988613185502,0.012938444066139941,0.00042106866214003646,0.807073183520079,0.17383741761978605,41,12,58.1,783.43,3.73,3,7,14,3.4
1226,0.4962386846289162,0.22891717414304041,0.11457910867440402,0.05267198481934661,0.10759304773429283,181,8,43.55,393.08,5.35,8,7,23,22.6
1227,0.17097512128319278,0.5119037643265398,0.2812829367708864,0.029241676980871135,0.006596500638509931,157,7,69.85,429.34,9.62,4,12,22,22.4
1228,0.018066450760179178,0.08844158969215687,0.452843846566643,0.16977159380759926,0.2708765191734216,59,13,49.5,551.73,3.51,4,7,15,4.5
1229,0.13064949410368978,0.09337902744034467,0.02386785675011449,0.4341246449293606,0.3179789767764905,345,9,53.31,388.85,4.36,3,13,25,38.3
1230,0.033627980312918894,0.13117127835718684,0.12207963948092823,0.17923861116058123,0.5338824906883848,249,10,49.36,441.66,4.9,3,14,24,24.9
1231,0.4405233104314586,0.39481466266291854,0.026236222184547492,0.033014612800335914,0.10541119192073937,192,12,5.8,77.19,3.63,3,15,23,16.0
1232,0.007125493770268503,0.2935824149421767,0.2773664307866084,0.03156914806785656,0.3903565124330899,24,13,74.07,862.79,7.2,5,12,26,1.8
1233,0.10694391120556258,0.22789438926259395,0.18208291788184783,0.29616206600246114,0.18691671564753456,80,9,57.37,563.6,1.0,7,9,21,8.9
1234,0.11744706102857373,0.09154624949213933,0.7541057882636439,0.010068987514801436,0.02683191370084157,134,14,54.95,692.92,3.94,11,18,20,9.6
1235,0.014987036730819456,0.27147119728373265,0.015478257352215793,0.4999808270592258,0.19808268157400621,213,8,49.07,376.14,6.64,4,8,28,26.6
1236,0.3165939844163382,0.34870475798175965,0.07920830098350748,0.09314199576852691,0.1623509608498678,348,11,52.45,688.47,4.41,4,8,19,31.6
1237,0.18783140784557964,0.04921784765933213,0.025806201635773785,0.7325065676713095,0.004637975188004773,166,13,41.04,479.07,3.36,3,10,13,12.8
1238,0.42374265580249,0.4050277052863425,0.09208488534051601,0.03805301605996867,0.04109173751068284,348,10,59.25,563.19,5.88,3,11,17,34.8
1239,0.1552263793075727,0.13367551618266496,0.1982370124825495,0.35997564633194673,0.15288544569526613,337,16,30.39,447.6,6.81,7,9,17,21.1
1240,0.06504106741628665,0.10709607236079505,0.7088071255644044,0.09015408171752738,0.028901652940986587,71,13,52.79,579.12,5.42,2,8,24,5.5
1241,0.22492867938556374,0.09535111692241259,0.4676848585243612,0.19449020255178245,0.01754514261588012,214,12,58.42,698.25,3.4,5,7,22,17.8
1242,0.6980569811799857,0.07069940828970765,0.09720211183149681,0.12161467039939748,0.012426828299412393,65,10,47.02,447.38,5.91,7,9,29,6.5
1243,0.21151437200579587,0.04056781875428526,0.15795533988101057,0.13312092894453365,0.4568415404143745,221,8,55.56,479.16,4.2,3,8,29,27.6
1244,0.5643639136826906,0.05782538422519763,0.158528544610862,0.16227706571813016,0.05700509176311957,308,8,35.13,316.74,6.49,4,9,23,38.5
1245,0.44369801412505755,0.34026966401238157,0.058502608116267736,0.1265511936635154,0.03097852008277779,286,7,35.51,252.99,7.97,2,11,22,40.9
1246,0.13380014250415004,0.01749806413940486,0.5766271837689336,0.2051773796213801,0.06689722996613146,185,9,53.55,391.77,1.0,6,6,25,20.6
1247,0.1814385304627669,0.5087675926809312,0.16958989227088306,0.04026608859589626,0.09993789598952248,207,13,60.18,819.53,5.22,2,10,20,15.9
1248,0.22596493176991023,0.12605985039845186,0.12831297680034068,0.2459252508623699,0.2737369901689272,99,15,21.88,269.79,1.53,4,10,27,6.6
1249,0.40882005043038466,0.016146725621432455,0.12727955314358266,0.21858194653194093,0.2291717242726594,242,10,57.83,605.22,9.88,4,10,30,24.2
1250,0.22896983556664718,0.044768784111171744,0.3917372664303345,0.3124243123164964,0.02209980157535014,158,14,41.85,629.29,4.06,5,8,20,11.3
1251,0.35499155429292467,0.10886300727149219,0.23449050787571465,0.010392622379075728,0.2912623081807927,98,11,47.11,455.54,6.49,3,11,20,8.9
1252,0.1626998421966513,0.19699374635305777,0.22199126455921883,0.3688547573633076,0.049460389527764555,42,8,29.91,269.82,4.93,3,8,20,5.2
1253,0.01659949801420846,0.24662694642081207,0.022023329434248288,0.47573225937567826,0.239017966755053,139,7,37.23,303.43,3.39,5,4,29,19.9
1254,0.11279239294924069,0.6469428792776853,0.016629082829755403,0.05860582010301242,0.1650298248403062,283,7,64.49,507.98,3.16,1,12,20,40.4
1255,0.08926764390939614,0.546280849570877,0.014065583099245584,0.16519354006723264,0.18519238335324872,227,13,50.49,605.24,8.17,4,16,20,17.5
1256,0.2726558381719619,0.07611792925583274,0.11689640634375241,0.4784291374287287,0.05590068879972423,72,8,44.26,366.34,6.91,4,9,20,9.0
1257,0.31885597602072546,0.1503704651288912,0.26114166377362036,0.22734492953107246,0.04228696554569056,243,8,48.25,450.07,8.89,8,11,21,30.4
1258,0.11320766646382067,0.2722296428543434,0.07614869752824079,0.45741594915756295,0.08099804399603219,18,12,57.34,638.7,5.11,4,5,24,1.5
1259,0.025303552200541504,0.08102963290643508,0.49769961105807753,0.06327266012541376,0.33269454370953205,77,14,56.61,893.95,5.58,3,10,22,5.5
1260,0.4942136951504926,0.09998432436106594,0.020162668585453392,0.29906418835131987,0.08657512355166816,45,16,48.87,628.56,4.47,3,8,19,2.8
1261,0.3207221684730495,0.1227391205241713,0.13943884111804583,0.3159274009624276,0.10117246892230596,343,10,66.39,532.12,4.43,2,17,17,34.3
1262,0.1494933052835772,0.12050762277122593,0.11691028231737274,0.19061071188934556,0.4224780777384787,140,14,64.56,997.69,2.92,2,5,16,10.0
1263,0.15264554105296488,0.2525224720803457,0.3776143697402292,0.10671774962253053,0.1104998675039298,177,7,56.2,434.55,5.17,4,9,19,25.3
1264,0.4569633102935961,0.2168512558712673,0.14519351656707505,0.17597619681781074,0.005015720450250902,222,10,50.82,566.93,3.42,3,7,15,22.2
1265,0.3214647862345602,0.23789093654865556,0.26352477689889636,0.1487385007296688,0.02838099958821905,92,11,59.86,771.72,5.88,4,3,16,8.4
1266,0.048457649994328514,0.6790407963665809,0.11850550972746988,0.14178312362785275,0.01221292028376795,22,12,54.71,556.22,5.34,7,9,20,1.8
1267,0.012501215621081257,0.4123373387261548,0.25217743482260874,0.23203877344706764,0.0909452373830876,172,6,65.91,353.08,5.58,3,9,26,28.7
1268,0.5029274418771831,0.06784465300424983,0.07758017854815684,0.22743119351397134,0.12421653305643883,92,15,63.49,1106.2,8.35,4,7,14,6.1
1269,0.061085543223329326,0.22266004616287455,0.22616123275548697,0.3739007541359258,0.11619242372238328,192,24,34.73,725.83,4.92,3,9,17,8.0
1270,0.01176299902297364,0.04955852070678841,0.6063803971716631,0.14057608484565562,0.19172199825291905,77,9,33.71,325.51,6.51,4,10,21,8.6
1271,0.0017780405507786575,0.17581412437297214,0.009209412613004847,0.20276591956616394,0.6104325028970804,281,15,39.48,599.44,9.1,2,10,20,18.7
1272,0.38970528957417216,0.08771867011202812,0.0691240271152658,0.32716767486695947,0.12628433833157449,364,12,64.64,646.38,7.61,2,5,17,30.3
1273,0.030348187318380532,0.28350725789644254,0.12426703480070483,0.2869732584507769,0.27490426153369507,179,11,26.36,265.01,7.31,2,5,15,16.3
1274,0.21996489303854927,0.111228579463371,0.045234734801012984,0.17660653500762524,0.4469652576894415,238,16,55.92,902.03,4.39,2,7,20,14.9
1275,0.15777578744216053,0.059750393168732936,0.39657256521217943,0.35192137207134677,0.03397988210558026,135,14,55.44,885.52,5.46,4,7,26,9.6
1276,0.0045731036728471315,0.15375625890431543,0.19991061410095626,0.3909288439810866,0.25083117934079446,365,6,67.44,438.23,2.36,7,8,22,60.8
1277,0.35297405955735167,0.29046905409586815,0.010861215680367893,0.10894846626748109,0.23674720439893115,280,12,52.71,663.3,6.0,6,6,13,23.3
1278,0.2290728809087474,0.18848201471967557,0.31398406534682255,0.07591996409984243,0.19254107492491207,19,9,29.85,268.24,5.55,4,5,20,2.1
1279,0.01172906480532217,0.06786224701606292,0.1763006465838005,0.15027717502249016,0.5938308665723243,83,14,35.61,458.39,5.05,4,13,22,5.9
1280,0.08262708478492391,0.1749928070515945,0.10145730135320122,0.14742257906613973,0.4935002277441408,228,12,32.27,328.26,7.05,5,4,17,19.0
1281,0.2040467803871197,0.37896784533559186,0.040279554565928966,0.36579738413646756,0.010908435574891972,265,11,41.93,444.46,2.58,3,15,31,24.1
1282,0.3369056267226016,0.061266930550563016,0.057987640072404596,0.11016509594614202,0.4336747067082888,112,7,47.26,268.41,8.27,4,5,20,16.0
1283,0.015535824722054194,0.13778387381758866,0.6161965575116858,0.16001169008542787,0.07047205386324343,251,13,32.52,373.88,6.8,6,10,20,19.3
1284,0.09790327374245479,0.08621997847292658,0.4372700747225466,0.2540772155260919,0.12452945753598009,164,8,72.06,560.91,4.86,7,7,20,20.5
1285,0.7402429674259046,0.10403572330726253,0.009971774175771385,0.05055199322601762,0.09519754186504405,358,12,30.12,349.68,4.7,2,11,14,29.8
1286,0.029523805549951918,0.5099909559045469,0.25187774460601686,0.054034780889083964,0.1545727130504005,168,13,70.19,746.16,5.96,5,12,17,12.9
1287,0.15106048153344306,0.33505328045799665,0.25220799291614765,0.08556727522275076,0.17611096986966185,221,7,67.78,491.34,8.04,4,9,24,31.6
1288,0.3126932698118894,0.3046162876301277,0.046145252868945254,0.05105082846624415,0.28549436122279354,304,9,63.47,582.62,5.2,5,15,17,33.8
1289,0.12255739509523486,0.008320974387375423,0.5021849373565541,0.012925272776171367,0.3540114203846642,191,13,39.59,427.85,5.29,3,9,22,14.7
1290,0.13421578283638333,0.6007330669305708,0.11468983127413117,0.011383737948073304,0.13897758101084134,325,13,55.14,843.84,5.04,6,12,12,25.0
1291,0.168450836677734,0.5274917841223293,0.051531998859491904,0.035357836828701306,0.2171675435117435,170,13,30.84,336.67,8.56,2,8,19,13.1
1292,0.09841014561235242,0.4430663366745248,0.24127586572182613,0.019449724306006836,0.19779792768528995,45,14,63.66,1017.79,4.26,5,8,22,3.2
1293,0.048011592279973224,0.1804981383602039,0.46295999135412164,0.04861034150353132,0.25991993650216993,14,10,48.89,391.18,4.94,6,9,18,1.4
1294,0.011221680420393034,0.1522042737692125,0.014415931233871457,0.5356739734935161,0.286484141083007,231,17,43.86,859.64,7.93,2,7,19,13.6
1295,0.12509548111658297,0.20250889811969128,0.12159293222936475,0.40485578386797166,0.1459469046663893,157,14,31.64,357.91,5.29,2,5,18,11.2
1296,0.5978463272240647,0.16832379115910237,0.028786379323038756,0.1736742654937427,0.03136923680005146,134,9,12.84,127.45,7.27,5,13,20,14.9
1297,0.32553281465021,0.2388764505189608,0.35334154024103587,0.0036617677466089624,0.07858742684318427,37,11,34.42,357.69,3.18,2,10,17,3.4
1298,0.11318425709255855,0.5033095165851933,0.08102132168672749,0.09247775369224924,0.21000715094327152,53,13,66.69,949.61,4.59,5,6,19,4.1
1299,0.1702647230493284,0.06531323794004634,0.09729019955074648,0.045152333391911256,0.6219795060679675,18,5,43.96,211.15,7.97,4,10,24,3.6
1300,0.058374978197857905,0.19388142188625093,0.010916225519170666,0.10455816576540942,0.6322692086313111,38,10,47.46,393.14,3.65,5,8,12,3.8
1301,0.21392284897483188,0.07947857477282227,0.6126964116664478,0.009542378668883595,0.08435978591701458,187,14,59.83,927.3,4.7,6,7,17,13.4
1302,0.1901553126237625,0.17028846003044804,0.2845717889200231,0.22238467591402036,0.132599762511746,196,6,77.09,383.19,5.51,5,8,27,32.7
1303,0.009326021028454447,0.26496397770785124,0.32403598869442546,0.278444764553524,0.12322924801574488,243,6,69.88,490.04,3.02,4,9,13,40.5
1304,0.035115411217665496,0.24719556271597293,0.1720246649828838,0.5232502675085056,0.02241409357497207,300,9,35.41,261.49,4.17,6,11,15,33.3
1305,0.10918003696105844,0.10160293510269879,0.6714368312779767,0.08833018588333717,0.029450010774928682,303,11,20.86,227.58,5.23,7,11,19,27.5
1306,0.6133046348793991,0.002355337972120998,0.16901306651956163,0.042617447335006185,0.17270951329391215,35,9,85.39,837.11,5.09,5,8,17,3.9
1307,0.1389331776580803,0.3983421184316758,0.4476866697418926,0.0015699552294423348,0.013468078938909032,215,11,84.03,884.91,7.56,3,8,23,19.5
1308,0.056101685317595275,0.21544098179747453,0.42669792840387116,0.11994375100500154,0.1818156534760577,219,15,52.83,702.78,8.08,2,5,19,14.6
1309,0.0333641044825981,0.26110164667003294,0.5464941286302887,0.049964251993390926,0.10907586822368934,316,8,30.94,273.2,3.29,2,8,26,39.5
1310,0.038363781823552864,0.3489184479988726,0.2976722855236629,0.06645685320809218,0.2485886314458195,90,6,64.45,430.66,5.22,2,5,23,15.0
1311,0.1173407132350601,0.21290716377603347,0.25424939237098476,0.002462075473540441,0.41304065514438126,308,10,48.38,565.6,6.35,3,11,29,30.8
1312,0.19909188368120573,0.07275151813149619,0.008674291606288685,0.22427478285052377,0.4952075237304856,252,10,48.31,459.13,8.03,3,10,21,25.2
1313,0.14476866680807857,0.206033072071585,0.10706595915188276,0.45345294563556254,0.08867935633289097,8,11,63.42,699.33,6.44,4,8,15,0.7
1314,0.1262009096449737,0.34220390546842433,0.23535809805290722,0.140001874390291,0.15623521244340377,256,7,55.02,364.03,5.58,6,11,26,36.6
1315,0.2642259098463559,0.0018820472147016857,0.026161579108938966,0.6817878690438347,0.02594259478616888,363,11,32.21,319.91,6.33,5,5,29,33.0
1316,0.22834578701602767,0.47016263893344507,0.0587464889495899,0.08613657200127137,0.156608513099666,208,10,45.13,496.6,6.35,3,9,20,20.8
1317,0.28376701622096856,0.37829522671393123,0.17885200140995564,0.012044438447353123,0.14704131720779132,131,9,59.92,504.67,3.14,5,9,16,14.6
1318,0.17664531585417564,0.21278531539225926,0.016855969386561975,0.07091703736661217,0.5227963620003909,224,6,57.65,335.98,5.39,4,6,18,37.3
1319,0.12717134927919022,0.07546542397925636,0.10184018360321091,0.4049923654917649,0.2905306776465776,197,19,53.93,985.19,7.92,2,8,28,10.4
1320,0.0767889607390173,0.030194672047559264,0.07013696509509575,0.6124103106932639,0.21046909142506373,142,22,64.0,1527.8,4.59,3,10,21,6.5
1321,0.168984544516685,0.20109025145185896,0.10100907782300889,0.36472233086638023,0.16419379534206688,252,15,44.57,780.35,5.26,2,7,24,16.8
1322,0.029852812765415373,0.03322981526843656,0.18509403241815456,0.6631679923544341,0.08865534719355943,96,17,52.68,955.3,4.51,4,13,20,5.6
1323,0.5208640947269861,0.3693719237494232,0.07282683937351243,0.009466843491783611,0.027470298658294676,26,12,5.0,59.32,1.0,5,11,27,2.2
